date,station,nitrate
2022-04-30,CCE2,17.360833254511572
2022-05-01,CCE1,9.032690052799948
2022-05-01,CCE2,24.12966591734401
2022-05-02,CCE1,9.614147288687093
2022-05-02,CCE2,13.772138222524518
2022-05-03,CCE1,8.893652463642338
2022-05-03,CCE2,12.555706991960308
2022-05-04,CCE1,8.481068704905827
2022-05-04,CCE2,12.941514563431602
2022-05-05,CCE1,9.211873835058205
2022-05-05,CCE2,11.95790353587722
2022-05-06,CCE1,8.06220024657259
2022-05-06,CCE2,13.434693453358761
2022-05-07,CCE1,7.312803091778733
2022-05-07,CCE2,12.65940604586917
2022-05-08,CCE1,7.4433691986336195
2022-05-08,CCE2,10.123230456235484
2022-05-09,CCE1,7.925821506205352
2022-05-09,CCE2,9.872006061309962
2022-05-10,CCE1,8.322339673992138
2022-05-10,CCE2,11.529642674452807
2022-05-11,CCE1,7.4180016589832265
2022-05-11,CCE2,11.328613651962756
2022-05-12,CCE1,7.871586583042415
2022-05-12,CCE2,10.402690045498755
2022-05-13,CCE1,7.902467206026334
2022-05-13,CCE2,9.21561963138396
2022-05-14,CCE1,10.761787345139284
2022-05-14,CCE2,11.708828248619604
2022-05-15,CCE1,14.222698882101698
2022-05-15,CCE2,12.46143111858379
2022-05-16,CCE1,14.682901637702107
2022-05-16,CCE2,12.53384471926838
2022-05-17,CCE1,15.170196687209321
2022-05-17,CCE2,14.555667457847177
2022-05-18,CCE1,14.51263196969145
2022-05-18,CCE2,15.659573901445128
2022-05-19,CCE1,15.049931051456731
2022-05-19,CCE2,14.863640742068483
2022-05-20,CCE1,15.41841785723635
2022-05-20,CCE2,15.394531362810172
2022-05-21,CCE1,13.481532799216687
2022-05-21,CCE2,12.996996753600746
2022-05-22,CCE1,16.09511503510383
2022-05-22,CCE2,8.416478400608405
2022-05-23,CCE1,12.444027468123592
2022-05-23,CCE2,5.029620667348901
2022-05-24,CCE1,11.48242780436916
2022-05-24,CCE2,7.876725377195114
2022-05-25,CCE1,12.115553499037668
2022-05-25,CCE2,6.913139653876551
2022-05-26,CCE1,14.19348833349112
2022-05-26,CCE2,6.882309043200073
2022-05-27,CCE1,13.986759637478626
2022-05-27,CCE2,5.960014301872374
2022-05-28,CCE1,11.740413557953582
2022-05-28,CCE2,8.342220497166691
2022-05-29,CCE1,8.048655740077287
2022-05-29,CCE2,4.320842833996023
2022-05-30,CCE1,7.167454373813896
2022-05-30,CCE2,4.960080901531177
2022-05-31,CCE2,3.8316408179078256
2022-06-01,CCE2,4.997051232125838
2022-06-02,CCE2,8.008591624144247
2022-06-03,CCE2,8.525606432030607
2022-06-04,CCE2,6.685469991501068
2022-06-05,CCE2,9.367526307997695
2022-06-06,CCE2,7.054197195534916
2022-06-07,CCE2,7.116088321413348
2022-06-08,CCE2,7.678753947360544
2022-06-09,CCE2,7.924422328200286
2022-06-10,CCE2,5.5462431764692806
2022-06-11,CCE2,7.766359835765023
2022-06-12,CCE2,8.093945495164489
2022-06-13,CCE2,5.78232648494556
2022-06-14,CCE2,6.576173321624955
2022-06-15,CCE2,10.096239254419368
2022-06-16,CCE2,3.317294009116298
2022-06-17,CCE2,2.430262379884165
2022-06-18,CCE2,3.311580867638206
2022-06-19,CCE2,5.22478263344375
2022-06-20,CCE2,7.357676179154135
2022-06-21,CCE2,4.998166808820753
2022-06-22,CCE2,4.867846010677556
2022-06-23,CCE2,5.461133047905532
2022-06-24,CCE2,3.6164785996982545
2022-06-25,CCE2,3.300115640972762
2022-06-26,CCE2,2.545814630745702
2022-06-27,CCE2,4.240107340285356
2022-06-28,CCE2,4.609277336167495
2022-06-29,CCE2,3.6339310074071554
2022-06-30,CCE2,3.839089053421623
2022-07-01,CCE2,1.5037355047922072
2022-07-02,CCE2,1.7874174810987817
2022-07-03,CCE2,2.499779140146613
2022-07-04,CCE2,4.058474653252761
2022-07-05,CCE2,4.350157740642166
2022-07-06,CCE2,5.698584338896396
2022-07-07,CCE2,4.562571150103819
2022-07-08,CCE2,4.658260060180529
2022-07-09,CCE2,3.879684254625173
2022-07-10,CCE2,5.8006712019901485
2022-07-11,CCE2,5.606686676349762
2022-07-12,CCE2,7.103389092637659
2022-07-13,CCE2,5.284229858258104
2022-07-14,CCE2,1.9640871765427104
2022-07-15,CCE2,1.4549313926633012
2022-07-16,CCE2,5.875875474947355
2022-07-17,CCE2,3.137592914718488
2022-07-18,CCE2,2.747519062544299
2022-07-19,CCE2,2.4774486481403226
2022-07-20,CCE2,26.53131633853288
2022-07-21,CCE2,3.002877339933855
2022-07-22,CCE2,5.356892674277797
2022-07-23,CCE2,5.133956342519348
2022-07-24,CCE2,3.966395500842927
2022-07-25,CCE2,5.092011583632293
2022-07-26,CCE2,3.392880036622151
2022-07-27,CCE2,2.701148662712452
2022-07-28,CCE2,2.7779468557863685
2022-07-29,CCE2,1.6654473250935835
2022-07-30,CCE2,1.6255349251209343
2022-10-26,CCE2,3.8953264470099516
2022-10-27,CCE2,4.597677294081493
2022-10-28,CCE2,5.467698657271009
2022-10-29,CCE1,0.7258401891286705
2022-10-29,CCE2,3.1068012085040686
2022-10-30,CCE1,0.5357434360052608
2022-10-30,CCE2,2.1345699353133614
2022-10-31,CCE1,0.5755503311896023
2022-10-31,CCE2,2.7083944176113124
2022-11-01,CCE1,0.6169695452145244
2022-11-01,CCE2,5.592635129459832
2022-11-02,CCE1,0.6437790068239879
2022-11-02,CCE2,9.267571483070805
2022-11-03,CCE1,0.6518198035234817
2022-11-03,CCE2,8.373084829931182
2022-11-04,CCE1,0.5815623322168274
2022-11-04,CCE2,5.96666966998015
2022-11-05,CCE1,0.696878738270736
2022-11-05,CCE2,5.820353351481409
2022-11-06,CCE1,0.603171895532372
2022-11-06,CCE2,5.985005883709422
2022-11-07,CCE1,0.5820382713930438
2022-11-07,CCE2,5.4869701709395615
2022-11-08,CCE1,0.6434393694759369
2022-11-08,CCE2,5.034187486173941
2022-11-09,CCE1,0.4479699965443363
2022-11-09,CCE2,4.399505485349975
2022-11-10,CCE1,0.5165487818252972
2022-11-10,CCE2,4.311295002161092
2022-11-11,CCE1,0.6670621987487708
2022-11-11,CCE2,4.218949248644411
2022-11-12,CCE1,0.5982353378944653
2022-11-12,CCE2,3.9012717620194155
2022-11-13,CCE1,0.6350531026440241
2022-11-13,CCE2,6.318888312721504
2022-11-14,CCE1,0.6770792007269177
2022-11-14,CCE2,7.207589107244904
2022-11-15,CCE1,0.7080560838339655
2022-11-15,CCE2,6.518925631433489
2022-11-16,CCE1,0.639987828052124
2022-11-16,CCE2,4.419918665698841
2022-11-17,CCE1,0.3182495843475782
2022-11-17,CCE2,5.361867881926123
2022-11-18,CCE1,0.5540264372613892
2022-11-18,CCE2,4.415782182079697
2022-11-19,CCE1,0.5083592986293066
2022-11-19,CCE2,5.445099028149465
2022-11-20,CCE1,0.5990780295624404
2022-11-20,CCE2,4.463341898971408
2022-11-21,CCE1,0.5669261385148983
2022-11-21,CCE2,4.449306083574291
2022-11-22,CCE1,0.42519811933824075
2022-11-22,CCE2,4.968585622735344
2022-11-23,CCE1,0.42088398081595074
2022-11-23,CCE2,4.116809678560025
2022-11-24,CCE1,0.5719303083674435
2022-11-24,CCE2,4.52243777789866
2022-11-25,CCE1,0.7631404342281151
2022-11-25,CCE2,4.190273940698952
2022-11-26,CCE1,0.7539603125042434
2022-11-26,CCE2,2.394582747633527
2022-11-27,CCE1,0.6441697384307905
2022-11-27,CCE2,1.9529723754341228
2022-11-28,CCE1,0.549275340795634
2022-11-28,CCE2,2.2828138558467725
2022-11-29,CCE1,0.7055322661732141
2022-11-29,CCE2,2.4940222918028145
2022-11-30,CCE1,0.6385932374445124
2022-11-30,CCE2,2.9275443863065678
2022-12-01,CCE1,0.7771988535335534
2022-12-01,CCE2,2.6966683209082807
2022-12-02,CCE1,0.6005590809532945
2022-12-02,CCE2,2.5857803385263813
2022-12-03,CCE1,0.6838910365241091
2022-12-03,CCE2,3.2014525216228953
2022-12-04,CCE1,0.8424298157664233
2022-12-04,CCE2,2.021954855789071
2022-12-05,CCE1,0.6021348087768517
2022-12-05,CCE2,2.269388662723645
2022-12-06,CCE1,0.402859509736337
2022-12-06,CCE2,3.2916243098731344
2022-12-07,CCE1,0.4813538225754888
2022-12-07,CCE2,3.252305655507833
2022-12-08,CCE1,0.5335550414313284
2022-12-08,CCE2,2.9279611791303606
2022-12-09,CCE1,0.7467050827509367
2022-12-09,CCE2,2.5157325727279516
2022-12-10,CCE1,0.8051313921864872
2022-12-10,CCE2,1.66066928743483
2022-12-11,CCE1,0.7362932088684145
2022-12-11,CCE2,2.8588867748226257
2022-12-12,CCE1,0.6330837997049307
2022-12-12,CCE2,2.704604076545723
2022-12-13,CCE1,0.6072355016525576
2022-12-13,CCE2,2.865774891337276
2022-12-14,CCE1,0.6079142265470439
2022-12-14,CCE2,4.118887245724823
2022-12-15,CCE1,1.0545349804270385
2022-12-15,CCE2,4.456137564771168
2022-12-16,CCE1,1.5401940797176608
2022-12-16,CCE2,4.46807428298667
2022-12-17,CCE1,0.8796416753850957
2022-12-17,CCE2,3.5955590307588228
2022-12-18,CCE1,0.7054238121153316
2022-12-18,CCE2,3.8643214805809483
2022-12-19,CCE1,0.7206647350774514
2022-12-19,CCE2,4.2464890838118174
2022-12-20,CCE1,0.6270092208415047
2022-12-20,CCE2,4.446506094845402
2022-12-21,CCE1,0.7581710375234315
2022-12-21,CCE2,3.9830823560158213
2022-12-22,CCE1,0.69454873584787
2022-12-22,CCE2,4.7772999591882135
2022-12-23,CCE1,0.6939178290998457
2022-12-23,CCE2,6.155782045084142
2022-12-24,CCE1,0.7333208897431259
2022-12-24,CCE2,7.311984438955406
2022-12-25,CCE1,0.8188093972463079
2022-12-25,CCE2,7.021266935594274
2022-12-26,CCE1,0.8480471499185739
2022-12-26,CCE2,5.630768632068002
2022-12-27,CCE1,0.7751615632188579
2022-12-27,CCE2,4.060403850697522
2022-12-28,CCE1,0.9052998291761459
2022-12-28,CCE2,4.136648150699055
2022-12-29,CCE1,1.2410585661479294
2022-12-29,CCE2,5.865166024561805
2022-12-30,CCE1,1.4288681787235757
2022-12-30,CCE2,5.725203580051996
2022-12-31,CCE1,1.1000194277726527
2022-12-31,CCE2,5.1608050533187475
2023-01-01,CCE1,0.8296851695753534
2023-01-01,CCE2,5.487866380322653
2023-01-02,CCE1,0.5449049572717736
2023-01-02,CCE2,6.752666581771609
2023-01-03,CCE1,0.7756712425527329
2023-01-03,CCE2,5.938961720275849
2023-01-04,CCE1,0.9393541945003597
2023-01-04,CCE2,5.779722778928478
2023-01-05,CCE1,1.0109885353368764
2023-01-05,CCE2,6.4999841378608645
2023-01-06,CCE1,0.9696714872845038
2023-01-06,CCE2,6.018422475598819
2023-01-07,CCE1,0.8430766614543529
2023-01-07,CCE2,4.816144399057142
2023-01-08,CCE1,0.849279239005846
2023-01-08,CCE2,4.572561702008258
2023-01-09,CCE1,0.7018488153496084
2023-01-09,CCE2,5.614545894833015
2023-01-10,CCE1,0.7240221054614863
2023-01-10,CCE2,5.038058668033339
2023-01-11,CCE1,0.9962806914670846
2023-01-11,CCE2,4.324617691625457
2023-01-12,CCE1,0.9695145190185777
2023-01-12,CCE2,3.114909743709944
2023-01-13,CCE1,0.8313375675845617
2023-01-13,CCE2,2.9301157877199153
2023-01-14,CCE1,0.7771559361988566
2023-01-14,CCE2,4.341373781589309
2023-01-15,CCE1,0.7166971309001071
2023-01-15,CCE2,4.630664343678052
2023-01-16,CCE1,0.8274558678718882
2023-01-16,CCE2,4.528611590982387
2023-01-17,CCE1,0.6870763198195154
2023-01-17,CCE2,5.5289092305509095
2023-01-18,CCE1,0.5216273273226989
2023-01-18,CCE2,5.161011399402409
2023-01-19,CCE1,0.5795637514925488
2023-01-19,CCE2,4.852484122534665
2023-01-20,CCE1,0.571823092329065
2023-01-20,CCE2,6.0559047080961035
2023-01-21,CCE1,0.4078497942766924
2023-01-21,CCE2,5.342233753067439
2023-01-22,CCE1,0.40925844066876405
2023-01-22,CCE2,3.59586845095865
2023-01-23,CCE1,0.40728167039416957
2023-01-23,CCE2,4.323397471720478
2023-01-24,CCE1,0.38145073345290825
2023-01-24,CCE2,2.089304559312241
2023-01-25,CCE1,0.39504687984497994
2023-01-25,CCE2,3.151179085701903
2023-01-26,CCE1,0.38956316512594036
2023-01-26,CCE2,4.862117348881594
2023-01-27,CCE1,0.3998780615180128
2023-01-27,CCE2,3.590682565780193
2023-01-28,CCE1,0.3928839301323073
2023-01-28,CCE2,4.301733853440724
2023-01-29,CCE1,0.38509118763549033
2023-01-29,CCE2,4.53576503171405
2023-01-30,CCE1,0.4036352506942283
2023-01-30,CCE2,5.128101341291788
2023-01-31,CCE1,0.3944188970863001
2023-01-31,CCE2,6.336565721792856
2023-02-01,CCE1,0.3926678212561501
2023-02-01,CCE2,5.713607226531966
2023-02-02,CCE1,0.3964723009815554
2023-02-02,CCE2,7.829197230983371
2023-02-03,CCE1,0.4257976140402933
2023-02-03,CCE2,7.614979246355951
2023-02-04,CCE1,0.43112987154347654
2023-02-04,CCE2,5.846119433782107
2023-02-05,CCE1,0.4333892123799929
2023-02-05,CCE2,7.199140716039357
2023-02-06,CCE1,0.38736730321650875
2023-02-06,CCE2,7.165422624398901
2023-02-07,CCE1,0.38980025516413647
2023-02-07,CCE2,6.677160569931147
2023-02-08,CCE1,0.42822279044509787
2023-02-08,CCE2,9.227682394855607
2023-02-09,CCE1,0.4526522701705023
2023-02-09,CCE2,8.747261033645215
2023-02-10,CCE1,0.42508522211813027
2023-02-10,CCE2,9.168722454621289
2023-02-11,CCE1,0.47852511851020224
2023-02-11,CCE2,8.722806187699033
2023-02-12,CCE1,0.47597543156894
2023-02-12,CCE2,11.273932342090324
2023-02-13,CCE1,0.5127139390721238
2023-02-13,CCE2,11.395686337005287
2023-02-14,CCE1,0.5926642521308622
2023-02-14,CCE2,12.287447666406754
2023-02-15,CCE1,0.8194895651895989
2023-02-15,CCE2,14.170871846846067
2023-02-16,CCE1,0.8359676560261171
2023-02-16,CCE2,14.612643520841209
2023-02-17,CCE1,0.7085296840606995
2023-02-17,CCE2,15.872027331927656
2023-02-18,CCE1,0.8413023099213723
2023-02-18,CCE2,15.61248783206579
2023-02-19,CCE1,0.914655400757888
2023-02-19,CCE2,12.014790748429675
2023-02-20,CCE1,0.9738033285509258
2023-02-20,CCE2,10.639401987951883
2023-02-21,CCE1,0.644894945957491
2023-02-21,CCE2,8.889747464687494
2023-02-22,CCE1,1.131676478822993
2023-02-22,CCE2,10.850215250132914
2023-02-23,CCE1,1.5143004029928406
2023-02-23,CCE2,11.238497831738966
2023-02-24,CCE1,2.2459702208824983
2023-02-24,CCE2,11.370679813019414
2023-02-25,CCE1,2.601477599158628
2023-02-25,CCE2,10.89324534978759
2023-02-26,CCE1,3.828207048690796
2023-02-26,CCE2,10.58055774078178
2023-02-27,CCE1,1.931809988561129
2023-02-27,CCE2,10.28770059066893
2023-02-28,CCE1,2.916860694131945
2023-02-28,CCE2,11.212166861733671
2023-03-01,CCE1,3.9667732656447896
2023-03-01,CCE2,10.995551929433873
2023-03-02,CCE1,3.0150637055151237
2023-03-02,CCE2,12.743818463353042
2023-03-03,CCE1,3.157850673163232
2023-03-03,CCE2,12.337472938189322
2023-03-04,CCE1,2.875867109410377
2023-03-04,CCE2,10.810961846955863
2023-03-05,CCE1,2.1207374103918206
2023-03-05,CCE2,10.865395325658644
2023-03-06,CCE1,2.029350163064087
2023-03-06,CCE2,11.491482633556918
2023-03-07,CCE1,1.916604974915095
2023-03-07,CCE2,11.16347855799298
2023-03-08,CCE1,2.1430121116453327
2023-03-08,CCE2,10.620524472254028
2023-03-09,CCE1,2.0709704259117996
2023-03-09,CCE2,9.887732018247542
2023-03-10,CCE1,1.627964821096142
2023-03-10,CCE2,9.629902338966332
2023-03-11,CCE1,1.8778154964737217
2023-03-11,CCE2,10.468536423082217
2023-03-12,CCE1,4.162413303493813
2023-03-12,CCE2,10.090694942485039
2023-03-13,CCE1,3.994995711963071
2023-03-13,CCE2,10.063546668372732
2023-03-14,CCE1,3.283503543137718
2023-03-14,CCE2,9.39124298326019
2023-03-15,CCE1,2.514296247500804
2023-03-15,CCE2,10.670622016770018
2023-03-16,CCE1,2.518256977226209
2023-03-16,CCE2,10.04113444846425
2023-03-17,CCE1,2.1539840112994386
2023-03-17,CCE2,10.533305957963396
2023-03-18,CCE1,2.6214124342615603
2023-03-18,CCE2,9.276404156514229
2023-03-19,CCE1,2.2972398608468683
2023-03-19,CCE2,8.552381470856679
2023-03-20,CCE1,0.6352117620698587
2023-03-20,CCE2,9.536087955257464
2023-03-21,CCE1,0.6892034398628963
2023-03-21,CCE2,9.668555428669242
2023-03-22,CCE1,0.8184094896366109
2023-03-22,CCE2,8.935311712961491
2023-03-23,CCE1,0.7573264391687792
2023-03-23,CCE2,9.407909935254017
2023-03-24,CCE1,0.7486897957057789
2023-03-24,CCE2,10.250027730874447
2023-03-25,CCE1,0.8148757669770769
2023-03-25,CCE2,10.621958601382952
2023-03-26,CCE1,0.9926385800358163
2023-03-26,CCE2,10.357264692350013
2023-03-27,CCE1,0.8297997928530076
2023-03-27,CCE2,10.208153980983601
2023-03-28,CCE1,0.8503841638827615
2023-03-28,CCE2,9.25890052270361
2023-03-29,CCE1,0.943137164139567
2023-03-29,CCE2,10.095232403929796
2023-03-30,CCE1,0.9816578274398521
2023-03-30,CCE2,10.166810391518752
2023-03-31,CCE1,1.3739813289043878
2023-03-31,CCE2,7.692462051268879
2023-04-01,CCE1,1.7621343895476682
2023-04-01,CCE2,8.64197983332263
2023-04-02,CCE1,1.0643220214469855
2023-04-02,CCE2,7.65000589529091
2023-04-03,CCE1,0.9534684395781884
2023-04-03,CCE2,7.531649385355785
2023-04-04,CCE1,0.8706809808977959
2023-04-04,CCE2,7.948253977204678
2023-04-05,CCE1,1.3382150801884194
2023-04-05,CCE2,7.358552068917906
2023-04-06,CCE1,1.3360654536336292
2023-04-06,CCE2,8.602568334895139
2023-04-07,CCE1,1.4602262135522717
2023-04-07,CCE2,7.237308569804676
2023-04-08,CCE1,1.8131256510071465
2023-04-08,CCE2,7.188594059767801
2023-04-09,CCE1,1.2370727937760297
2023-04-09,CCE2,5.870393787961831
2023-04-10,CCE1,1.3905911925835601
2023-04-10,CCE2,5.047926213551059
2023-04-11,CCE1,1.1965877012944732
2023-04-11,CCE2,4.872190646330626
2023-04-12,CCE1,0.9743995783628733
2023-04-12,CCE2,5.559417092405542
2023-04-13,CCE1,0.9849733817597762
2023-04-13,CCE2,6.615849768978353
2023-04-14,CCE1,1.2084721549634423
2023-04-14,CCE2,7.3787757130861
2023-04-15,CCE1,1.1672698412105864
2023-04-15,CCE2,7.962215156040675
2023-04-16,CCE1,0.9186264042693244
2023-04-16,CCE2,7.634131433888755
2023-04-17,CCE1,0.9522844467966637
2023-04-17,CCE2,8.874927968825425
2023-04-18,CCE1,1.063779143913372
2023-04-18,CCE2,11.003507487753412
2023-04-19,CCE1,1.0240623374068936
2023-04-19,CCE2,9.657498416259475
2023-04-20,CCE1,0.7713269620598345
2023-04-20,CCE2,14.308688673214867
2023-04-21,CCE1,0.6978397751185733
2023-04-21,CCE2,16.003045393336723
2023-04-22,CCE1,1.1686060603995332
2023-04-22,CCE2,18.830877981726115
2023-04-23,CCE1,1.6293127140379822
2023-04-23,CCE2,17.353214029618965
2023-04-24,CCE1,1.9478744126918024
2023-04-24,CCE2,19.154782330598234
2023-04-25,CCE1,3.14947602131488
2023-04-25,CCE2,19.105193987295856
2023-04-26,CCE1,3.5206532090991343
2023-04-26,CCE2,18.196815028744535
2023-04-27,CCE1,3.6606032476739028
2023-04-27,CCE2,17.35799464433512
2023-04-28,CCE1,4.05870724430752
2023-04-28,CCE2,16.117062139792747
2023-04-29,CCE1,3.0781020018107035
2023-04-29,CCE2,14.2280407565365
2023-04-30,CCE1,2.4432681965119536
2023-04-30,CCE2,15.091297642850188
2023-05-01,CCE1,3.2138359612615144
2023-05-01,CCE2,13.508022511798528
2023-05-02,CCE1,3.4719286354313628
2023-05-02,CCE2,12.384293405709554
2023-05-03,CCE1,3.484691448490102
2023-05-03,CCE2,13.165131988875771
2023-05-04,CCE1,3.7575584282155083
2023-05-04,CCE2,12.534269310340727
2023-05-05,CCE1,4.600425407940912
2023-05-05,CCE2,11.12623040910863
2023-05-06,CCE1,4.32410835988854
2023-05-06,CCE2,10.264583576456099
2023-05-07,CCE1,4.340877060628438
2023-05-07,CCE2,7.145290308448799
2023-05-08,CCE1,4.580639420788626
2023-05-08,CCE2,6.552665457209916
2023-05-09,CCE1,3.810487076842532
2023-05-09,CCE2,8.860816765922193
2023-05-10,CCE1,3.3147082232346023
2023-05-10,CCE2,7.191002937610999
2023-05-11,CCE1,3.8900752029600105
2023-05-11,CCE2,7.034183026339558
2023-05-12,CCE1,5.348706071574305
2023-05-12,CCE2,9.258949968954967
2023-05-13,CCE1,4.145791801299709
2023-05-13,CCE2,9.154354545541345
2023-05-14,CCE1,3.4458462810251143
2023-05-14,CCE2,8.55292716750827
2023-05-15,CCE1,3.7650674274171876
2023-05-15,CCE2,8.748185507152577
2023-05-16,CCE1,3.043767740475925
2023-05-16,CCE2,9.612265721372927
2023-05-17,CCE1,4.31567985909022
2023-05-17,CCE2,8.179248950787956
2023-05-18,CCE1,4.998095449926736
2023-05-18,CCE2,5.799610453164596
2023-05-19,CCE1,4.778236735207696
2023-05-19,CCE2,7.4586350863918645
2023-05-20,CCE1,4.308030798266433
2023-05-20,CCE2,7.340316075608822
2023-05-21,CCE1,4.902547083547396
2023-05-21,CCE2,9.166177645048025
2023-05-22,CCE1,5.461733507717246
2023-05-22,CCE2,9.14456171128056
2023-05-23,CCE1,5.60020812633154
2023-05-23,CCE2,9.313840889345707
2023-05-24,CCE1,5.697797328279166
2023-05-24,CCE2,11.513030357737811
2023-05-25,CCE1,5.731358752449016
2023-05-25,CCE2,8.083119593800514
2023-05-26,CCE1,5.2950266077782855
2023-05-26,CCE2,5.095777680765402
2023-05-27,CCE1,5.114509680498861
2023-05-27,CCE2,2.907702403871928
2023-05-28,CCE1,5.512754830514122
2023-05-28,CCE2,3.66176621229802
2023-05-29,CCE1,5.2696495880173035
2023-05-30,CCE1,5.383124206631597
2023-05-31,CCE1,5.381065159786954
2023-06-01,CCE1,5.283337332749075
2023-06-02,CCE1,4.957454312474481
2023-06-03,CCE1,4.572109486644329
2023-06-04,CCE1,5.481677855258623
2023-06-05,CCE1,5.715534418317364
2023-06-06,CCE1,5.592724314709433
2023-06-07,CCE1,4.8389072666570625
2023-06-08,CCE1,4.046713859909037
2023-06-09,CCE1,2.9127232007455532
2023-06-10,CCE1,1.4817269558332775
2023-06-11,CCE1,1.0231544729982944
2023-06-12,CCE1,1.0435320203565517
2023-06-13,CCE1,0.9979048877631157
2023-06-14,CCE1,0.7556812877783767
2023-06-15,CCE1,0.8287981165375972
2023-06-16,CCE1,0.8697742448137283
2023-06-17,CCE1,1.2799268525584564
2023-06-18,CCE1,2.265143620931204
2023-06-19,CCE1,2.433507279400572
2023-06-20,CCE1,1.5623955453578589
2023-06-21,CCE1,1.2202602605905117
2023-06-22,CCE1,0.7814288707506997
2023-06-23,CCE1,0.7997706391234477
2023-06-24,CCE1,0.6940212239213164
2023-06-25,CCE1,0.7049739524389919
2023-06-26,CCE1,0.6845981785412095
2023-06-27,CCE1,0.4966250314550213
2023-06-28,CCE1,0.43836429378912084
2023-06-29,CCE1,0.4587501442874733
2023-06-30,CCE1,0.4346175769114285
2023-07-01,CCE1,0.51076731629867
2023-07-02,CCE1,0.5294193201786647
2023-07-03,CCE1,0.5310242912303762
2023-07-04,CCE1,0.30560240402561034
2023-07-05,CCE1,0.6067000600795179
2023-07-06,CCE1,0.6416199740385631
2023-07-07,CCE1,0.6088591403032751
2023-07-08,CCE1,0.5411207456325439
2023-07-09,CCE1,0.22202214564780556
2023-07-10,CCE1,0.27281183068721976
2023-07-11,CCE1,0.2860932125865375
2023-07-12,CCE1,0.2659287913457595
2023-07-13,CCE1,0.31691322276198647
2023-07-14,CCE1,0.4396133848545409
2023-07-15,CCE1,0.2539651169954053
2023-07-16,CCE1,0.21161017643095528
2023-07-17,CCE1,0.2714593421466986
2023-07-18,CCE1,0.28280835689625905
2023-07-19,CCE1,0.20338366995499627
2023-07-20,CCE1,0.20487610257895292
2023-07-21,CCE1,0.3255661499372094
2023-07-22,CCE1,0.46745788811671973
2023-07-23,CCE1,0.3428015367046629
2023-07-24,CCE1,0.3547113222052107
2023-07-25,CCE1,0.306254328500664
2023-07-25,CCE2,4.183645161499758
2023-07-26,CCE1,0.5151736840710808
2023-07-26,CCE2,3.6087847296771396
2023-07-27,CCE1,0.44804898668444026
2023-07-27,CCE2,3.144328951316148
2023-07-28,CCE1,0.3696675084806871
2023-07-28,CCE2,5.022692617399601
2023-07-29,CCE1,0.8925422284969193
2023-07-29,CCE2,3.3895562834830533
2023-07-30,CCE1,1.1073548639927342
2023-07-30,CCE2,2.5198227273442844
2023-07-31,CCE1,1.220897615822832
2023-07-31,CCE2,2.512075282316626
2023-08-01,CCE1,1.122665676294905
2023-08-01,CCE2,2.1648695039556345
2023-08-02,CCE1,0.897928513595088
2023-08-02,CCE2,2.0626498367057544
2023-08-03,CCE1,0.9074672293378166
2023-08-03,CCE2,2.0966385027892067
2023-08-04,CCE1,1.0059482527728525
2023-08-04,CCE2,3.351654946650438
2023-08-05,CCE1,0.9090396157140611
2023-08-05,CCE2,6.450747779400557
2023-08-06,CCE1,0.7567220280379859
2023-08-06,CCE2,7.5606322788173435
2023-08-07,CCE1,0.9033066839516546
2023-08-07,CCE2,4.926398722678575
2023-08-08,CCE1,1.0340428712043541
2023-08-08,CCE2,4.562401277650916
2023-08-09,CCE1,1.0072823229394852
2023-08-09,CCE2,4.818653832623258
2023-08-10,CCE1,1.2278413378275126
2023-08-10,CCE2,5.220989720928933
2023-08-11,CCE1,1.4935270739880948
2023-08-11,CCE2,3.875228387012385
2023-08-12,CCE1,1.4923188167963497
2023-08-12,CCE2,1.7368142753180604
2023-08-13,CCE1,1.1857882661573116
2023-08-13,CCE2,1.0770840716697128
2023-08-14,CCE1,1.4348865735429648
2023-08-14,CCE2,1.230840936986882
2023-08-15,CCE1,1.1394015475952848
2023-08-15,CCE2,1.3230001011546262
2023-08-16,CCE1,1.3002051018945184
2023-08-16,CCE2,1.2641678860120253
2023-08-17,CCE1,1.2406953845888133
2023-08-17,CCE2,0.9137552110993096
2023-08-18,CCE1,1.560486237083679
2023-08-18,CCE2,0.9533569040026859
2023-08-19,CCE1,2.216188295656416
2023-08-19,CCE2,1.0019384819635333
2023-08-20,CCE1,2.119819782054415
2023-08-20,CCE2,1.255375663372657
2023-08-21,CCE1,2.5970303282814737
2023-08-21,CCE2,1.9117165804139642
2023-08-22,CCE1,3.9829122301590547
2023-08-22,CCE2,1.616371434236881
2023-08-23,CCE1,5.10244144922562
2023-08-23,CCE2,1.5956326098988776
2023-08-24,CCE1,5.559010079498262
2023-08-24,CCE2,1.1275187855608746
2023-08-25,CCE1,5.0392043033131655
2023-08-25,CCE2,0.9783561106481587
2023-08-26,CCE1,4.612120274516482
2023-08-26,CCE2,0.9855871138963627
2023-08-27,CCE1,4.412081948473836
2023-08-27,CCE2,1.0522721401330721
2023-08-28,CCE1,4.468131704102604
2023-08-28,CCE2,1.0473623387835749
2023-08-29,CCE1,4.690766751754164
2023-08-29,CCE2,1.3603806983536177
2023-08-30,CCE1,4.084294368256626
2023-08-30,CCE2,1.7101145751650402
2023-08-31,CCE1,3.9943263176175887
2023-08-31,CCE2,2.0944145439304855
2023-09-01,CCE1,3.4827996250032416
2023-09-01,CCE2,3.9175076161442064
